,Title,Date,URL
1008,Pound hits $1.30 amid Brexit deal and trade war hopes - as it happened,2019-10-21T19:33:47Z,https://www.theguardian.com/business/live/2019/oct/21/pound-volatile-brexit-vote-sterling-ftse-bundesbank-business-live
1009,Developer Nick Candy considers takeover of Capital & Counties,2019-10-21T18:48:56Z,https://www.theguardian.com/business/2019/oct/21/developer-nick-candy-considering-takeover-of-capital-counties
1010,US stock market hits record high as Donald Trump gives trade deal hint - as it happened,2019-10-28T20:15:33Z,https://www.theguardian.com/business/live/2019/oct/28/trade-deal-phase-one-us-china-markets-business-live
1011,Virgin Galactic wins space tourism race to float on stock market,2019-10-28T19:56:50Z,https://www.theguardian.com/business/nils-pratley-on-finance/2019/oct/28/virgin-galactic-wins-space-tourism-race-to-float-on-stock-market
1012,"McDonald's pays ousted chief $675,000 in severance deal",2019-11-04T21:32:55Z,https://www.theguardian.com/business/2019/nov/04/mcdonalds-pays-ousted-chief-675000-in-severance-deal
1013,"Goldman Sachs offers would-be parents on staff $20,000 to buy eggs",2019-11-04T19:40:07Z,https://www.theguardian.com/business/2019/nov/04/goldman-sachs-makes-20k-fertility-offer-to-would-be-parents
1014,"Walgreens heading for biggest private equity buyout ever, says report",2019-11-11T19:49:56Z,https://www.theguardian.com/business/2019/nov/11/walgreens-boots-alliance-kkr-buyout-offer
1015,A buyer for British Steel is welcome but what’s Jingye’s strategy? | Nils Pratley,2019-11-11T19:15:19Z,https://www.theguardian.com/business/nils-pratley-on-finance/2019/nov/11/a-buyer-for-british-steel-is-welcome-but-whats-jingyes-strategy
1016,Chick-fil-A pulls funding for Christian groups criticised for LGBT stance,2019-11-18T22:33:06Z,https://www.theguardian.com/business/2019/nov/18/chick-fil-a-funding-christian-organisations-lgbt
1017,Saudi Aramco flotation is a failure before it has even begun | Nils Pratley,2019-11-18T19:17:31Z,https://www.theguardian.com/business/nils-pratley-on-finance/2019/nov/18/saudi-aramco-flotation-is-a-failure-before-it-has-even-begun
1018,Rival ride-hailing firms can steer TfL's standards – why not Uber?,2019-11-25T19:07:19Z,https://www.theguardian.com/business/nils-pratley-on-finance/2019/nov/25/rival-ride-hailing-firms-can-steer-tfl-standards-why-not-uber
1019,"Underpayment, low productivity and slow growth. We’re in ‘a good place’, eh treasurer? | Greg Jericho",2019-11-25T17:00:01Z,https://www.theguardian.com/business/grogonomics/2019/nov/26/underpayment-low-productivity-and-slow-growth-were-in-a-good-place-eh-treasurer
1020,Markets slide as Trump hits Brazil and Argentina with steel tariffs – business live,2019-12-02T21:14:28Z,https://www.theguardian.com/business/live/2019/dec/02/chinese-factories-growth-ireland-eurozone-uk-manufacturing-brexit-ftse-sterling-christine-lagarde-business-live
1021,BlackRock's Larry Fink must think again over tackling climate crisis | Nils Pratley,2019-12-02T20:02:13Z,https://www.theguardian.com/business/nils-pratley-on-finance/2019/dec/02/blackrocks-larry-fink-must-think-again-over-tackling-climate-crisis
1022,"Paul Volcker, US Fed chief under Carter and Reagan, dies at 92",2019-12-09T19:04:45Z,https://www.theguardian.com/business/2019/dec/09/paul-volcker-us-fed-chief-under-carter-and-reagan-dies-at-92
1023,Thousands were paid to use extra renewable electricity on windy weekend,2019-12-09T18:31:53Z,https://www.theguardian.com/business/2019/dec/09/thousands-were-paid-to-use-extra-renewable-electricity-on-windy-weekend
1024,Water companies would be best advised to swallow their medicine,2019-12-16T19:39:12Z,https://www.theguardian.com/business/nils-pratley-on-finance/2019/dec/16/water-companies-would-be-best-advised-to-swallow-their-medicine
1025,Transport operator FirstGroup weighs up sale of US businesses,2019-12-16T18:23:42Z,https://www.theguardian.com/business/2019/dec/16/transport-operator-firstgroup-weighs-up-sale-of-us-businesses
1026,Easing trade tensions fuel pre-Christmas shares rally,2019-12-23T17:56:24Z,https://www.theguardian.com/business/2019/dec/23/china-cuts-tariffs-to-boost-growth-and-show-up-donald-trump
1027,Cobham’s US buyer vows to keep UK jobs and investment,2019-12-23T17:51:54Z,https://www.theguardian.com/business/2019/dec/23/us-owner-of-defence-firm-cobham-vows-to-keep-up-investment
1028,South Western Railway faces fresh wave of strikes in new year,2019-12-30T18:52:11Z,https://www.theguardian.com/business/2019/dec/30/south-western-railway-faces-fresh-wave-of-rmt-strikes-in-new-year
1029,White House expecting agreement with China 'within next week or so',2019-12-30T18:11:41Z,https://www.theguardian.com/business/2019/dec/30/white-house-expecting-agreement-with-china-within-next-week-or-so
1030,Oil prices top $70 a barrel amid fears over Suleimani retaliation,2020-01-06T22:17:20Z,https://www.theguardian.com/business/2020/jan/06/oil-prices-70-a-barrel-suleimani-retaliation-petrol-price
1031,Oil hits $70 and stocks slide as US-Iran tensions rise – business live,2020-01-06T17:10:25Z,https://www.theguardian.com/business/live/2020/jan/06/oil-70-dollars-stocks-shares-markets-us-iran-suleimani-trump-business-live
1032,Nigerian oil firm's shares suspended after revealing alleged scam,2020-01-13T20:16:41Z,https://www.theguardian.com/business/2020/jan/13/nigerian-oil-firms-shares-suspended-after-revealing-alleged-scam
1033,"State help for Flybe maybe, but don't give its owners a free ride | Nils Pratley",2020-01-13T19:03:55Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jan/13/state-help-for-flybe-maybe-but-dont-give-its-owners-a-free-ride
1034,Greenpeace hits out at Davos banks for $1.4tn climate hypocrisy,2020-01-20T23:01:39Z,https://www.theguardian.com/business/2020/jan/20/greenpeace-hits-out-at-davos-banks-for-14tn-climate-hypocrisy
1035,HS2 threatens by stealth to gobble up all available cash for rail | Nils Pratley,2020-01-20T21:30:25Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jan/20/hs2-threatens-by-stealth-to-gobble-up-all-available-cash-for-rail
1036,Huawei should get a limited 5G role – the US trade deal can wait | Nils Pratley,2020-01-27T19:23:27Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jan/27/huawei-should-get-a-limited-5g-role-the-us-trade-deal-can-wait
1037,The World Bank Group is committed to climate action and reducing poverty | Letter,2020-01-27T18:00:08Z,https://www.theguardian.com/business/2020/jan/27/the-world-bank-group-is-committed-to-climate-action-and-reducing-poverty
1038,Only two women applied for Bank of England governor role,2020-02-03T20:19:51Z,https://www.theguardian.com/business/2020/feb/03/only-two-women-applied-for-bank-of-england-governor-role
1039,Guessing how markets will react to coronavirus is a fool's errand | Nils Pratley,2020-02-03T20:00:59Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/feb/03/guessing-how-markets-will-react-to-coronavirus-is-a-fools-errand
1040,Ex-Virgin Money chief joins cultural shake-up at Lloyd's of London,2020-02-10T19:15:50Z,https://www.theguardian.com/business/2020/feb/10/ex-virgin-money-chief-joins-cultural-shake-up-at-lloyds-of-london
1041,The stumbling Australian economy needs rescuing | Greg Jericho,2020-02-10T16:30:40Z,https://www.theguardian.com/business/grogonomics/2020/feb/11/the-stumbling-australian-economy-needs-rescuing
1042,Weatherwatch: The downs and ups of plane contrails,2020-02-17T21:30:08Z,https://www.theguardian.com/business/2020/feb/17/weatherwatch-the-downs-and-ups-of-plane-contrails
1043,"Japan's economy heading for recession, and Germany wobbles",2020-02-17T19:22:02Z,https://www.theguardian.com/business/2020/feb/17/japan-economy-heading-for-recession-and-germany-wobbles
1044,EasyJet's tumble marks the moment when investors collided with reality,2020-02-24T20:28:48Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/feb/24/easyjets-tumble-marks-the-moment-when-investors-collided-with-reality
1045,US hedge fund calls for Prudential breakup as it takes near-$2bn stake,2020-02-24T19:41:49Z,https://www.theguardian.com/business/2020/feb/24/us-hedge-fund-calls-for-prudential-breakup-as-it-takes-near-2bn-stake
1046,Dow posts biggest one-day jump since 2009 as markets bounce back – as it happened,2020-03-02T21:52:36Z,https://www.theguardian.com/business/live/2020/mar/02/stock-markets-stimulus-hopes-ftse-dax-dow-coronavirus-oecd-business-live
1047,Investors know what to do when interest rates are cut: buy shares | Nils Pratley,2020-03-02T19:59:54Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/mar/02/investors-know-what-to-do-when-interest-rates-are-cut-buy-shares
1048,Qantas slashes flights as coronavirus hits passenger numbers,2020-03-09T23:40:57Z,https://www.theguardian.com/business/2020/mar/10/qantas-slashes-flights-as-coronavirus-hits-passenger-numbers
1049,Sunak faces pressure to support business over coronavirus crisis,2020-03-09T22:30:15Z,https://www.theguardian.com/business/2020/mar/09/chancellor-rishi-sunak-faces-pressure-to-support-business-over-coronavirus-crisis
1050,Wall Street suffers worst day since 1987 as recession fears grow - business live,2020-03-16T23:02:25Z,https://www.theguardian.com/business/live/2020/mar/16/recession-markets-tumble-fed-emergency-rate-cut-coronavirus-ftse-dow-iag-flutter-business-live
1051,"As recession looms, what can ministers do for British households?",2020-03-16T22:51:37Z,https://www.theguardian.com/business/2020/mar/16/as-recession-looms-what-can-ministers-do-for-households
1052,Government chooses design of ventilators that UK urgently needs,2020-03-23T20:54:50Z,https://www.theguardian.com/business/2020/mar/23/carmakers-make-nhs-ventilators-coronavirus-uk-government-nissan-rolls-royce
1053,"Fed launches unlimited QE, but markets keep falling - as it happened",2020-03-23T20:12:45Z,https://www.theguardian.com/business/live/2020/mar/23/markets-slump-us-senate-covid-19-ftse-dax-shares-recession-stimulus-business-live
1054,Grounded easyJet faces further turbulence with Stelios negotiations | Nils Pratley,2020-03-30T18:16:21Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/mar/30/grounded-easyjet-faces-further-turbulence-stelios-negotiations
1055,"Cheap Covid-19 test kits for Ocado staff may be unreliable, union warns",2020-03-30T17:41:17Z,https://www.theguardian.com/business/2020/mar/30/cheap-covid-19-test-kits-for-ocado-staff-may-be-unreliable-union-warns
1056,Rolls-Royce's self-reliance has given the chancellor a boost | Nils Pratley,2020-04-06T18:57:32Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/apr/06/rolls-royce-self-reliance-has-given-the-chancellor-a-boost
1057,"Mark Barnett, a Neil Woodford protege, sacked from investment trust",2020-04-06T18:24:51Z,https://www.theguardian.com/business/2020/apr/06/mark-barnett-a-neil-woodford-protege-sacked-after-20-years
1058,Co-op hopes to raise £30m for people hit by Covid-19 lockdown,2020-04-13T23:01:25Z,https://www.theguardian.com/business/2020/apr/14/co-op-hopes-to-raise-30m-for-people-hit-by-covid-19-lockdown
1059,UK financial services looked gloomy even before Covid-19 crisis,2020-04-13T23:01:25Z,https://www.theguardian.com/business/2020/apr/14/uk-financial-services-looked-gloomy-even-before-covid-19-crisis
1060,Over a barrel: how oil prices dropped below zero,2020-04-20T22:50:40Z,https://www.theguardian.com/business/2020/apr/20/over-a-barrel-how-oil-prices-dropped-below-zero
1061,Oil slips into the twilight zone as demand for crude has plummeted,2020-04-20T20:30:18Z,https://www.theguardian.com/politics/2020/apr/20/sunaks-startup-support-scheme-responds-to-a-real-threat
1062,"Sales of almost 400,000 homes stalled due to lockdown, says Zoopla",2020-04-27T23:01:51Z,https://www.theguardian.com/business/2020/apr/28/sales-of-almost-400000-uk-homes-stalled-due-to-coronavirus-lockdown-says-zoopla
1063,"Airbus to furlough 3,000 staff in Wales after warning it is 'bleeding cash'",2020-04-27T21:23:34Z,https://www.theguardian.com/business/2020/apr/27/airbus-job-cuts-staff-coronavirus-lockdown
1064,Food deliveries to vulnerable in UK 'need better coordination',2020-05-04T23:01:20Z,https://www.theguardian.com/business/2020/may/05/food-deliveries-to-vulnerable-in-uk-need-better-coordination
1065,UK government begins transatlantic trade talks with Washington,2020-05-04T21:00:18Z,https://www.theguardian.com/business/2020/may/04/uk-government-begins-transatlantic-trade-talks-with-washington
1066,Has Branson accepted only he can save Virgin Atlantic? Not entirely,2020-05-11T18:45:14Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/may/11/has-branson-accepted-only-he-can-save-virgin-atlantic-not-entirely
1067,"P&O Ferries to cut 1,100 jobs – but owner to pay out £270m in dividends",2020-05-11T18:43:14Z,https://www.theguardian.com/business/2020/may/11/p-and-o-ferries-to-cut-1100-jobs-owner-pay-270m-dividends
1068,Refunds rather than insults would serve Ryanair boss well | Nils Pratley,2020-05-18T18:34:28Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/may/18/refunds-rather-than-insults-would-serve-ryanair-boss-well-coronavirus
1069,"Bella Italia owner set to bring in administrators, 6,000 jobs at risk",2020-05-18T17:58:22Z,https://www.theguardian.com/business/2020/may/18/boparan-group-set-to-buy-carluccios-restaurants
1070,"BA planning to rehire sacked staff on worse terms, union says",2020-05-25T17:59:50Z,https://www.theguardian.com/business/2020/may/25/ba-plans-to-fire-workers-only-to-rehire-on-worse-terms-union-says
1071,Australia's buoyant exports are good news for GDP – but less so for households | Greg Jericho,2020-05-25T17:30:03Z,https://www.theguardian.com/business/grogonomics/2020/may/26/australias-buoyant-exports-are-good-news-for-gdp-but-less-so-for-households
1072,"Coronavirus will haunt US economy for a decade and wipe out $8tn, says CBO",2020-06-01T22:42:38Z,https://www.theguardian.com/business/2020/jun/01/coronavirus-us-economy-impact-wipe-out-8tn
1073,Ted Baker founder cuts stake by 55% in emergency funding bid,2020-06-01T19:26:12Z,https://www.theguardian.com/business/2020/jun/01/ted-baker-founder-stake-could-be-diluted-in-105m-fundraising-ray-kelvin-coronavirus
1074,UK retailers face declining sales amid Covid-19 shutdown,2020-06-08T23:01:32Z,https://www.theguardian.com/business/2020/jun/09/uk-retailers-face-declining-sales-amid-covid-19-shutdown
1075,Amanda Staveley sues Barclays for £1.5bn in high court,2020-06-08T20:41:30Z,https://www.theguardian.com/business/2020/jun/08/amanda-staveley-sues-barclays-for-15bn-in-high-court
1076,Deliveroo and food chains ask Boris Johnson for help during pandemic,2020-06-15T23:01:27Z,https://www.theguardian.com/business/2020/jun/16/deliveroo-and-food-chains-ask-boris-johnson-for-help-during-pandemic
1077,Australia has a problem with climate change denial. The message just isn't getting through | Greg Jericho,2020-06-15T23:00:26Z,https://www.theguardian.com/business/grogonomics/2020/jun/16/australians-arent-worried-about-climate-change-the-message-just-isnt-getting-through
1078,"Europe could face oil shortage in a decade, study warns",2020-06-22T23:01:29Z,https://www.theguardian.com/business/2020/jun/23/europe-could-face-oil-shortage-in-a-decade-study-warns
1079,The new face at the FCA needs to keep politicians at arms length | Nils Pratley,2020-06-22T18:50:31Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jun/22/the-new-face-at-the-fca-needs-to-keep-politicians-at-arms-length
1080,Has CMA been put back in its box after Tyrie's exit? That's how it looks,2020-06-29T19:08:25Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jun/29/has-cma-been-put-back-in-its-box-after-tyries-exit-thats-how-it-looks
1081,"UK ministers send mixed messages over climate commitments, says fund manager",2020-06-29T18:59:50Z,https://www.theguardian.com/business/2020/jun/29/uk-ministers-send-mixed-messages-over-climate-commitments-says-fund-manager
1082,Multibillion-dollar gas projects in jeopardy as global market collapses,2020-07-06T23:01:15Z,https://www.theguardian.com/business/2020/jul/07/multibillion-dollar-gas-projects-in-jeopardy-as-global-market-collapses
1083,"Jonathan Sackler, joint owner of opioid maker Purdue Pharma, dies aged 65",2020-07-06T22:59:57Z,https://www.theguardian.com/business/2020/jul/06/jonathan-sackler-dies-purdue-pharma-opioids
1084,Government hopes cut in red tape will triple UK's battery capacity,2020-07-13T23:01:34Z,https://www.theguardian.com/business/2020/jul/14/government-hopes-cut-in-red-tape-will-triple-uk-battery-capacity
1085,Asda equal pay dispute goes to UK supreme court in virtual hearing,2020-07-13T19:34:28Z,https://www.theguardian.com/society/2020/jul/13/asda-equal-pay-dispute-goes-to-supreme-court-in-decisive-virtual-hearing
1086,GlaxoSmithKline makes bold move with £130m Covid-19 investment | Nils Pratley,2020-07-20T18:46:10Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jul/20/glaxosmithkline-makes-bold-move-with-130m-covid-19-investment
1087,"UK is in a V-shaped recovery, says Bank of England economist",2020-07-20T18:38:43Z,https://www.theguardian.com/business/2020/jul/20/uk-seeing-v-shaped-recovery-says-bank-of-england-economist
1088,Amazon plans big expansion of UK online grocery service,2020-07-27T23:01:06Z,https://www.theguardian.com/business/2020/jul/28/amazon-plans-big-expansion-of-uk-online-grocery-service
1089,Budget airlines face a dismal summer but are well placed to recover | Nils Pratley,2020-07-27T19:09:34Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/jul/27/budget-airlines-face-a-dismal-summer-but-are-well-placed-to-recover
1090,"Up to 45,000 new homes to be green lit ahead of planning shake-up",2020-08-03T21:30:14Z,https://www.theguardian.com/business/2020/aug/03/up-to-45000-new-homes-to-be-green-lit-ahead-of-planning-shake-up
1091,'Eat out to help out': incentive tempts diners out in Soho,2020-08-03T20:47:25Z,https://www.theguardian.com/business/2020/aug/03/eat-out-to-help-out-diners-make-cautious-return-to-restaurants
1092,UK consumer spending approaches levels last seen before coronavirus,2020-08-10T23:01:19Z,https://www.theguardian.com/business/2020/aug/11/uk-consumer-spending-approaches-levels-last-seen-before-coronavirus
1093,Sunak's stamp duty holiday behind surge in homebuyer interest,2020-08-10T18:26:37Z,https://www.theguardian.com/business/2020/aug/10/sunaks-stamp-duty-holiday-behind-surge-in-home-buyer-interest
1094,More than 70 test positive for Covid at Nottinghamshire dessert factory,2020-08-17T22:00:51Z,https://www.theguardian.com/business/2020/aug/17/more-than-70-test-positive-for-covid-at-nottinghamshire-dessert-facory
1095,Ryanair's flight cuts are no surprise and signal an aviation nosedive,2020-08-17T18:11:49Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/aug/17/ryanairs-flight-cuts-are-no-surprise-and-signal-an-aviation-nosedive-amazon-pwc-schroders-wfh
1096,"If the government is serious about levelling up, it needs to protect BT | Nils Pratley",2020-08-24T18:55:59Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/aug/24/if-the-government-is-serious-about-levelling-up-it-needs-to-protect-bt
1097,Topshop owner accused of potential legal breach over redundancy terms,2020-08-24T18:05:40Z,https://www.theguardian.com/business/2020/aug/24/topshop-owner-accused-of-potential-legal-breach-over-redundancy-terms
1098,Percy Pig hits the roads as M&S deliveries by Ocado begin,2020-08-31T23:01:19Z,https://www.theguardian.com/business/2020/sep/01/percy-pig-hits-the-roads-as-marks-and-spencer-deliveries-by-ocado-begin
1099,Jobseeker's rise has kept millions out of poverty. It must remain raised | Greg Jericho,2020-08-31T17:30:14Z,https://www.theguardian.com/business/grogonomics/2020/sep/01/jobseekers-rise-has-kept-millions-out-of-poverty-it-must-remain-raised
1100,"Return to work is too late to save city centre stores, warn retailers",2020-09-07T23:01:06Z,https://www.theguardian.com/business/2020/sep/08/return-to-work-is-too-late-to-save-city-centres-says-british-retail-consortium
1101,Rio Tinto condemned by shareholders for seeking legal advice before blowing up Juukan Gorge,2020-09-07T22:31:33Z,https://www.theguardian.com/business/2020/sep/07/rio-tinto-condemned-by-shareholders-for-seeking-legal-advice-before-blowing-up-juukan-gorge
1102,"Domino's Pizza to create 5,000 new jobs across the UK",2020-09-14T23:01:10Z,https://www.theguardian.com/business/2020/sep/15/dominos-pizza-to-create-5000-new-jobs-across-the-uk
1103,UK government under pressure to intervene in Arm sale to Nvidia,2020-09-14T18:01:19Z,https://www.theguardian.com/business/2020/sep/14/arm-co-founder-deals-like-nvidia-sale-may-undermine-uks-tech-vision
1104,"Curfews will ruin sector 'already on its knees', pubs warn Boris Johnson",2020-09-21T21:30:00Z,https://www.theguardian.com/business/2020/sep/21/curfews-will-ruin-sector-already-on-its-knees-pubs-warn-boris-johnson
1105,US stock markets continue falling amid Covid fears as Dow drops 510 points,2020-09-21T21:26:06Z,https://www.theguardian.com/business/2020/sep/21/us-stock-markets-fall-dow-drops-510-points-coronavirus-fears
1106,Tesco sets 300% sales target for plant-based alternatives to meat,2020-09-28T23:01:01Z,https://www.theguardian.com/business/2020/sep/29/tesco-sets-300-per-cent-sales-target-for-plant-based-alternatives-to-meat
1107,Bet on a one-horse race when it comes to William Hill takeover | Nils Pratley,2020-09-28T18:30:04Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/sep/28/bet-on-a-one-horse-race-when-it-comes-to-william-hill-takeover
1108,Credit Suisse apologises over black janitor act at chairman's party,2020-10-05T19:24:45Z,https://www.theguardian.com/business/2020/oct/05/credit-suisse-apologises-over-black-janitor-act-at-chairmans-party
1109,"With Bond, you know the ending from the outset. That does not apply at Cineworld | Nils Pratley",2020-10-05T19:09:13Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/oct/05/with-bond-you-know-the-ending-from-the-outset-that-does-not-apply-at-cineworld
1110,UK financial black hole to be 'three times higher than 2019' by next election,2020-10-12T23:01:53Z,https://www.theguardian.com/business/2020/oct/13/uk-financial-black-hole-to-be-three-times-higher-than-2019-by-next-election
1111,Bank of England asks banks if they are ready for negative interest rates,2020-10-12T18:27:42Z,https://www.theguardian.com/business/2020/oct/12/bank-of-england-negative-interest-rate-borrowing
1112,Asda launches 'greener price' promise and sustainability store,2020-10-19T23:01:47Z,https://www.theguardian.com/business/2020/oct/20/asda-launches-greener-price-promise-and-sustainability-store
1113,NatWest pledges to boost number of black staff in senior roles,2020-10-19T23:01:46Z,https://www.theguardian.com/business/2020/oct/20/natwest-pledges-to-boost-number-of-black-staff-in-senior-roles
1114,US and European markets dip as Covid containment efforts founder,2020-10-26T20:12:54Z,https://www.theguardian.com/business/2020/oct/26/us-and-european-markets-dip-as-covid-containment-efforts-founder
1115,Working from home is proving to be a revolution in our way of life | Larry Elliott,2020-10-26T19:23:12Z,https://www.theguardian.com/business/2020/oct/26/working-from-home-is-proving-to-be-a-revolution-in-our-way-of-life
1116,Ocado's £200m robot deal should impress foreign supermarkets | Nils Pratley,2020-11-02T20:05:11Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/nov/02/ocados-200m-robot-deal-should-impress-foreign-supermarkets
1117,Markets rise despite Covid-19 lockdown double-dip fears – as it happened,2020-11-02T19:39:47Z,https://www.theguardian.com/business/live/2020/nov/02/lockdown-markets-oil-travel-retailers-ftse-low-manufacturing-ocado-primark-business-live
1118,Global stock markets hit record highs on Covid-19 vaccine hopes – as it happened,2020-11-09T21:54:52Z,https://www.theguardian.com/business/live/2020/nov/09/stock-markets-rally-biden-victory-ftse-wall-street-dollar-business-live
1119,Global markets: winners and losers as Covid vaccine hopes send shares surging,2020-11-09T19:57:51Z,https://www.theguardian.com/business/2020/nov/09/global-markets-winners-and-losers-as-covid-vaccine-hopes-send-shares-surging
1120,Road pricing could offset loss of fuel duty from electric cars,2020-11-16T19:53:15Z,https://www.theguardian.com/business/2020/nov/16/road-pricing-could-offset-loss-of-fuel-duty-from-electric-cars
1121,Easier distribution may make Moderna's vaccine much more valuable | Nils Pratley,2020-11-16T19:38:15Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/nov/16/easier-distribution-may-make-modernas-vaccine-much-more-valuable
1122,"Bank of England policymaker warns of 'pandemic hangovers', as private sector shrinks – as it happened",2020-11-23T22:50:39Z,https://www.theguardian.com/business/live/2020/nov/23/stock-markets-astrazeneca-vaccine-trial-covid-19-ftse-uk-economy-eurozone-business-live
1123,Former Fed chair Janet Yellen set to become first female treasury secretary,2020-11-23T21:26:22Z,https://www.theguardian.com/business/2020/nov/23/janet-yellen-fed-chair-treasury-secretary
1124,"Arcadia falls into administration putting 13,000 jobs at risk  – business live",2020-11-30T23:36:28Z,https://www.theguardian.com/business/live/2020/nov/30/arcadia-collapse-administration-philip-green-record-month-stock-markets-ftse-100-business-live
1125,JD Sports expected to exit Debenhams rescue talks after Arcadia collapse,2020-11-30T23:11:45Z,https://www.theguardian.com/business/2020/nov/30/jd-sports-expected-to-exit-debenhams-rescue-talks-after-arcadia-collapse
1126,Mike Ashley's pursuit of Debenhams is understandable,2020-12-07T19:53:35Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/dec/07/mike-ashley-was-bound-to-try-for-an-eleventh-hour-debenhams-deal
1127,Hut Group lifts sales forecasts after bumper Black Friday,2020-12-07T18:00:01Z,https://www.theguardian.com/business/2020/dec/07/hut-group-sales-forecasts-black-friday-online-retailer
1128,Ministers would be wise to play for time before ordering Sizewell C | Nils Pratley,2020-12-14T19:56:05Z,https://www.theguardian.com/business/nils-pratley-on-finance/2020/dec/14/ministers-would-be-wise-to-play-for-time-before-ordering-sizewell-c
1129,Pound up in value as hopes rise of a Brexit trade deal,2020-12-14T19:49:18Z,https://www.theguardian.com/business/2020/dec/14/pound-surges-in-value-as-hopes-rise-of-a-brexit-trade-deal
1130,Boohoo hires new auditor after PwC quit amid governance allegations,2020-12-21T18:31:08Z,https://www.theguardian.com/business/2020/dec/21/boohoo-hires-new-auditor-pwc-quit-governance-allegations
1131,FTSE 100 falls amid Covid freight ban and stalled Brexit talks,2020-12-21T18:00:57Z,https://www.theguardian.com/business/2020/dec/21/ftse-100-covid-freight-brexit-talks-stock-market-lockdown-uk-france
1132,Dow hits record high after Trump belatedly signs Covid relief bill,2020-12-28T22:46:31Z,https://www.theguardian.com/business/2020/dec/28/dow-hits-record-high-donald-trump-signs-covid-relief-bill
1133,"Christmas takings in pubs, bars and restaurants fall almost 80%",2020-12-28T18:54:27Z,https://www.theguardian.com/business/2020/dec/28/christmas-takings-in-pubs-bars-and-restaurants-fall-almost-80
1134,Top US business leaders call on Congress to certify election results,2021-01-04T20:49:54Z,https://www.theguardian.com/business/2021/jan/04/us-business-leaders-2020-election-results-joe-biden-donald-trump
1135,No need for Entain to rush into accepting MGM Resorts offer | Nils Pratley,2021-01-04T19:37:51Z,https://www.theguardian.com/business/nils-pratley-on-finance/2021/jan/04/entain-mgm-resorts-offer-us-online-betting-espertise
1136,Shay Segev’s defection to DAZN won’t help Entain stave off MGM,2021-01-11T20:08:45Z,https://www.theguardian.com/business/nils-pratley-on-finance/2021/jan/11/shay-segevs-defection-to-dazn-wont-help-entain-stave-off-mgm
1137,Marks & Spencer buys Jaeger fashion brand from administrators,2021-01-11T18:58:56Z,https://www.theguardian.com/business/2021/jan/11/marks-spencer-buys-jaeger-fashion-brand-from-administrators
1138,China's economic recovery picks up speed; FTSE 100 dips – as it happened,2021-01-18T16:51:27Z,https://www.theguardian.com/business/live/2021/jan/18/china-economic-recovery-gdp-factories-covid-19-ftse-pound
1139,The gap between Australian house prices and incomes is only likely to grow | Greg Jericho,2021-01-18T16:30:33Z,https://www.theguardian.com/business/grogonomics/2021/jan/19/the-gap-between-australian-house-prices-and-incomes-is-only-likely-to-grow
1140,Janet Yellen confirmed as first female treasury secretary,2021-01-25T23:25:50Z,https://www.theguardian.com/business/2021/jan/25/janet-yellen-confirmed-treasury-secretary-first-woman
1141,Online brands are making a clean sweep in the great retail carve-up,2021-01-25T21:02:30Z,https://www.theguardian.com/business/nils-pratley-on-finance/2021/jan/25/online-brands-are-making-a-clean-sweep-in-the-great-retail-carve-up
1142,"Treasury should consider next steps over LC&F collapse, MPs told",2021-02-01T20:30:25Z,https://www.theguardian.com/business/2021/feb/01/treasury-should-consider-next-steps-over-lcf-collapse-mps-told
1143,The Reddit flash mob won't be able to work the GameStop magic on silver | Nils Pratley,2021-02-01T20:00:16Z,https://www.theguardian.com/business/nils-pratley-on-finance/2021/feb/01/reddits-flash-mob-wont-be-able-to-work-the-gamestop-magic-on-silver
1144,Bank governor takes responsibility for regulatory failings over LC&F scandal,2021-02-08T20:23:13Z,https://www.theguardian.com/business/2021/feb/08/bank-governor-takes-responsibility-for-regulatory-failings-over-lc-and-f-scandal-andrew-bailey
1145,Tesla should stick to what it's good at – and that isn't bitcoin | Nils Pratley,2021-02-08T19:46:30Z,https://www.theguardian.com/business/nils-pratley-on-finance/2021/feb/08/tesla-should-stick-to-what-its-good-at-and-that-isnt-bitcoin
